pl_name,pl_orbper,pl_orbsmax,st_mass,discoverymethod,disc_year
"HD 220773 b",3724.70000000000,4.9400000000,1.160000,"Radial Velocity",2011
"HD 221287 b",456.10000000000,1.2500000000,1.250000,"Radial Velocity",2007
"HD 222582 b",572.38000000000,1.3400000000,1.120000,"Radial Velocity",1999
"HD 224693 b",26.69040000000,0.1910000000,1.310000,"Radial Velocity",2006
"HD 22781 b",528.07000000000,1.1670000000,0.750000,"Radial Velocity",2011
"HD 23127 b",1211.17000000000,2.3700000000,1.208000,"Radial Velocity",2006
"HD 231701 b",141.63000000000,0.5670000000,1.210000,"Radial Velocity",2007
"HD 23596 b",1535.11912000000,2.6940000000,1.100000,"Radial Velocity",2003
"HD 240210 b",501.75000000000,1.1600000000,0.820000,"Radial Velocity",2009
"HD 240237 b",745.70001000000,1.9200000000,8.760000,"Radial Velocity",2011
"HD 25171 b",1802.29000000000,2.9710000000,1.076000,"Radial Velocity",2010
"HD 2638 b",3.44420000000,0.0400000000,0.770000,"Radial Velocity",2005
"HD 27442 b",428.10000000000,1.2710000000,1.230000,"Radial Velocity",2000
"HD 27894 b",18.01939000000,0.1250000000,0.810000,"Radial Velocity",2005
"HD 28185 b",385.92000000000,1.0340000000,0.974000,"Radial Velocity",2001
"HD 28254 b",1333.00000000000,2.4500000000,1.100000,"Radial Velocity",2010
"HD 285968 b",8.78360000000,0.0660000000,0.500000,"Radial Velocity",2008
"HD 28678 b",380.20000000000,1.1800000000,1.530000,"Radial Velocity",2011
"HD 290327 b",2443.00000000000,3.4300000000,0.840000,"Radial Velocity",2009
"HD 30177 b",2539.00000000000,3.4900000000,0.980000,"Radial Velocity",2002
"HD 30562 b",1157.00000000000,2.3400000000,1.120000,"Radial Velocity",2009
"HD 30856 b",847.00000000000,1.8500000000,1.170000,"Radial Velocity",2011
"HD 31253 b",466.00000000000,1.2600000000,1.700000,"Radial Velocity",2010
"HD 31527 b",16.55350000000,0.1254000000,0.960000,"Radial Velocity",2019
"HD 31527 c",51.20530000000,0.2663000000,0.960000,"Radial Velocity",2019
"HD 31527 d",271.67370000000,0.8098000000,0.960000,"Radial Velocity",2019
"HD 32518 b",157.35000000000,0.5940000000,1.130000,"Radial Velocity",2009
"HD 330075 b",3.38773000000,0.0400000000,0.470000,"Radial Velocity",2004
"HD 33142 b",330.00000000000,1.0740000000,1.520000,"Radial Velocity",2011
"HD 33283 b",18.19910000000,0.1508000000,1.380000,"Radial Velocity",2006
"HD 33564 b",388.00000000000,1.1000000000,1.250000,"Radial Velocity",2005
"HD 34445 b",1049.00000000000,2.0700000000,1.140000,"Radial Velocity",2009
"HD 3651 b",62.25000000000,0.2950000000,0.799000,"Radial Velocity",2003
"HD 37124 b",154.37800000000,0.5336400000,0.850000,"Radial Velocity",2002
"HD 37124 c",885.50000000000,1.7100000000,0.850000,"Radial Velocity",2002
"HD 37124 d",1862.00000000000,2.8070000000,0.850000,"Radial Velocity",2005
"HD 37605 b",55.01292000000,0.2770000000,0.940000,"Radial Velocity",2004
"HD 38529 b",14.30990000000,0.1150000000,0.980000,"Radial Velocity",2000
"HD 38529 c",2127.60566000000,3.2260000000,0.980000,"Radial Velocity",2000
"HD 38801 b",685.25000000000,1.6230000000,1.207000,"Radial Velocity",2009
"HD 39091 b",2088.80000000000,3.2800000000,1.070000,"Radial Velocity",2001
"HD 40307 b",4.31230000000,0.0468000000,0.770000,"Radial Velocity",2009
"HD 40307 c",9.61840000000,0.0799000000,0.770000,"Radial Velocity",2009
"HD 40307 d",20.43200000000,0.1321000000,0.770000,"Radial Velocity",2009
"HD 40979 b",264.14999000000,0.8500000000,1.450000,"Radial Velocity",2002
"HD 4113 b",526.52390000000,1.2800000000,1.008000,"Radial Velocity",2007
"HD 4203 b",431.88000000000,1.1700000000,1.250000,"Radial Velocity",2001
"HD 4208 b",832.97000000000,1.6620000000,0.883000,"Radial Velocity",2001
"Kepler-272 c",6.05734200000,0.0610000000,,"Transit",2014
"HD 4308 b",15.56000000000,0.1200000000,0.930000,"Radial Velocity",2005
"HD 4313 b",356.21000000000,1.1570000000,1.630000,"Radial Velocity",2009
"HD 43197 b",308.92072000000,0.8820000000,0.960000,"Radial Velocity",2010
"HD 43691 b",36.99870000000,0.2380000000,1.320000,"Radial Velocity",2007
"HD 44219 b",472.00000000000,1.2600000000,1.200000,"Radial Velocity",2010
"HD 45184 b",5.88540000000,0.0644000000,1.030000,"Radial Velocity",2019
"HD 45350 b",963.60000000000,1.9200000000,0.980000,"Radial Velocity",2004
"HD 45364 b",225.79000000000,0.6793000000,0.820000,"Radial Velocity",2008
"HD 45364 c",345.43000000000,0.9020000000,0.820000,"Radial Velocity",2008
"HD 45652 b",44.07300000000,0.2370000000,0.920000,"Radial Velocity",2008
"HD 46375 b",3.02357300000,0.0398000000,0.920000,"Radial Velocity",2000
"HD 47186 b",4.08450000000,0.0500000000,0.960000,"Radial Velocity",2008
"HD 47186 c",1353.60000000000,2.3950000000,,"Radial Velocity",2008
"HD 47536 b",712.13000000000,1.9300000000,2.100000,"Radial Velocity",2002
"HD 48265 b",778.51000000000,1.8140000000,1.312000,"Radial Velocity",2008
"HD 49674 b",4.94737000000,0.0600000000,1.030000,"Radial Velocity",2002
"HD 50499 b",2447.10000000000,3.8330000000,1.253000,"Radial Velocity",2005
"HD 50554 b",1293.00000000000,2.3530000000,1.040000,"Radial Velocity",2002
"HD 51608 b",14.07260000000,0.1059000000,0.800000,"Radial Velocity",2019
"HD 51608 c",95.94460000000,0.3809000000,0.800000,"Radial Velocity",2019
"Kepler-273 b",2.93653200000,0.0370000000,,"Transit",2014
"HD 52265 b",119.27000000000,0.5200000000,1.204000,"Radial Velocity",2000
"HD 5319 b",637.10000000000,1.5700000000,1.270000,"Radial Velocity",2007
"HD 5891 b",177.11000000000,0.6400000000,1.930000,"Radial Velocity",2011
"HD 59686 A b",299.36000000000,1.0860000000,1.900000,"Radial Velocity",2016
"HD 60532 b",201.90000000000,0.7700000000,1.500000,"Radial Velocity",2008
"HD 60532 c",600.10000000000,1.6000000000,1.500000,"Radial Velocity",2008
"HD 62509 b",589.64000000000,1.6400000000,,"Radial Velocity",2006
"HD 63454 b",2.81805000000,0.0400000000,0.420000,"Radial Velocity",2005
"HD 63765 b",358.00000000000,0.9400000000,0.650000,"Radial Velocity",2011
"HD 6434 b",21.99800000000,0.1400000000,1.100000,"Radial Velocity",2003
"HD 65216 b",577.60000000000,1.3010000000,0.874000,"Radial Velocity",2003
"HD 66428 b",2269.81726000000,3.3950000000,1.010000,"Radial Velocity",2005
"HD 6718 b",2476.00000000000,3.5300000000,0.960000,"Radial Velocity",2009
"HD 68988 b",6.27711000000,0.0700000000,1.280000,"Radial Velocity",2001
"HD 69830 b",8.66700000000,0.0785000000,0.860000,"Radial Velocity",2006
"HD 69830 c",31.56000000000,0.1860000000,0.860000,"Radial Velocity",2006
"HD 69830 d",197.00000000000,0.6300000000,0.860000,"Radial Velocity",2006
"HD 70573 b",851.80000000000,1.7600000000,1.000000,"Radial Velocity",2007
"HD 70642 b",2124.54000000000,3.3180000000,1.078000,"Radial Velocity",2003
"HD 7199 b",615.00000000000,1.3600000000,0.770000,"Radial Velocity",2011
"HD 72659 b",3549.00000000000,4.6070000000,1.033000,"Radial Velocity",2002
"HD 73267 b",1257.99159000000,2.2290000000,0.930000,"Radial Velocity",2008
"HD 73526 b",188.30000000000,0.6500000000,1.140000,"Radial Velocity",2002
"HD 73526 c",379.10000000000,1.0300000000,1.014000,"Radial Velocity",2005
"HD 73534 b",1750.00000000000,2.9900000000,1.160000,"Radial Velocity",2008
"HD 74156 b",51.63564000000,0.2800000000,1.100000,"Radial Velocity",2003
"HD 74156 c",2448.48726000000,3.6780000000,1.100000,"Radial Velocity",2003
"HD 7449 b",1270.55195000000,2.4380000000,1.196000,"Radial Velocity",2011
"HD 75289 b",3.50927000000,0.0500000000,1.290000,"Radial Velocity",1999
"HD 75898 b",422.82000000000,1.2025000000,1.295000,"Radial Velocity",2007
"HD 76700 b",3.97097000000,0.0500000000,0.990000,"Radial Velocity",2002
"HD 7924 b",5.39792000000,0.0600000000,0.650000,"Radial Velocity",2008
"HD 79498 b",1807.00000000000,2.9800000000,1.080000,"Radial Velocity",2011
"HD 80606 b",111.43676500000,0.4603000000,1.050000,"Radial Velocity",2001
"HD 81040 b",1002.70000000000,1.9460000000,0.990000,"Radial Velocity",2005
"HD 81688 b",183.93000000000,0.6480000000,1.070000,"Radial Velocity",2007
"HD 82886 b",705.00000000000,1.5800000000,2.530000,"Radial Velocity",2011
"HD 82943 b",441.47000000000,1.1830600000,1.080000,"Radial Velocity",2003
"HD 82943 c",220.07800000000,0.7434500000,1.080000,"Radial Velocity",2003
"HD 83443 b",2.98562800000,0.0406000000,1.000000,"Radial Velocity",2002
"HD 8535 b",1313.00000000000,2.4500000000,1.130000,"Radial Velocity",2010
"HD 85390 b",799.52000000000,1.3730000000,0.758000,"Radial Velocity",2011
"HD 8574 b",227.00000000000,0.7600000000,1.340000,"Radial Velocity",2002
"HD 86081 b",2.13784310000,0.0346000000,1.210000,"Radial Velocity",2006
"HD 86226 b",1628.00000000000,2.7300000000,1.019000,"Radial Velocity",2009
"HD 86264 b",1488.79123000000,2.7630000000,1.260000,"Radial Velocity",2009
"HD 8673 b",1644.69097000000,2.9700000000,1.280000,"Radial Velocity",2009
"HD 87883 b",3006.00000000000,3.7700000000,0.800000,"Radial Velocity",2009
"HD 88133 b",3.41488400000,0.0479000000,1.260000,"Radial Velocity",2004
"HD 89307 b",2166.00000000000,3.2700000000,1.270000,"Radial Velocity",2009
"HD 89744 b",256.78000000000,0.9170000000,1.860000,"Radial Velocity",1999
"HD 90156 b",49.77000000000,0.2500000000,0.840000,"Radial Velocity",2011
"HD 92788 b",325.80300000000,0.9700000000,1.150000,"Radial Velocity",2000
"HD 93083 b",144.72000000000,0.5080000000,0.836000,"Radial Velocity",2005
"HD 9446 b",30.05200000000,0.1890000000,1.000000,"Radial Velocity",2009
"HD 9446 c",192.90000000000,0.6540000000,1.000000,"Radial Velocity",2009
"HD 95089 b",464.40000000000,1.3600000000,1.540000,"Radial Velocity",2009
"HD 96063 b",362.50000000000,1.1100000000,1.370000,"Radial Velocity",2011
"HD 96127 b",638.90000000000,1.4100000000,0.910000,"Radial Velocity",2011
"HD 96167 b",498.04000000000,1.3320000000,1.270000,"Radial Velocity",2009
"HD 98219 b",433.80000000000,1.2600000000,1.410000,"Radial Velocity",2011
"HD 99109 b",439.29999000000,1.1100000000,0.760000,"Radial Velocity",2005
"HD 99706 b",841.00000000000,1.9800000000,1.460000,"Radial Velocity",2011
"HIP 12961 b",57.43500000000,0.2500000000,0.690000,"Radial Velocity",2010
"HIP 14810 b",6.67389200000,0.0696000000,1.010000,"Radial Velocity",2005
"HIP 14810 c",147.74700000000,0.5490000000,1.010000,"Radial Velocity",2006
"HIP 14810 d",981.80000000000,1.9400000000,1.010000,"Radial Velocity",2009
"HIP 5158 b",345.72000000000,0.8900000000,0.780000,"Radial Velocity",2009
"GJ 1148 b",41.38000000000,0.1660000000,0.344045,"Radial Velocity",2010
"HIP 57274 b",8.13520000000,0.0700000000,0.290000,"Radial Velocity",2011
"HIP 57274 c",32.03000000000,0.1780000000,0.730000,"Radial Velocity",2011
"HIP 57274 d",431.70000000000,1.0100000000,0.730000,"Radial Velocity",2011
"HIP 70849 b",3649.00000000000,3.9900000000,0.650000,"Radial Velocity",2011
"iot Dra b",510.85440000000,1.4530000000,1.540000,"Radial Velocity",2002
"HIP 79431 b",111.70000000000,0.3600000000,0.490000,"Radial Velocity",2009
"HR 810 b",302.79999000000,0.9200000000,1.340000,"Radial Velocity",1999
"HR 8799 b",170000.00000000000,68.0000000000,1.500000,"Imaging",2008
"HR 8799 c",69000.00000000000,38.0000000000,1.500000,"Imaging",2008
"HR 8799 d",37000.00000000000,24.0000000000,1.500000,"Imaging",2008
"kap CrB b",1253.68000000000,2.5000000000,1.330000,"Radial Velocity",2007
"xi Aql b",136.97000000000,0.6250000000,1.740000,"Radial Velocity",2007
"Lupus-TR-3 b",3.91405000000,0.0464000000,0.870000,"Transit",2007
"MOA-2009-BLG-266L b",2800.00000000000,3.2000000000,0.560000,"Microlensing",2011
"MOA-2009-BLG-387L b",1980.00000000000,1.8000000000,0.190000,"Microlensing",2010
"BD-13 2130 b",714.29999000000,1.6600000000,2.120000,"Radial Velocity",2007
"OGLE-2005-BLG-390L b",3285.00000000000,2.6000000000,0.220000,"Microlensing",2005
"OGLE-2006-BLG-109L b",1788.50000000000,2.3000000000,0.510000,"Microlensing",2008
"OGLE-2006-BLG-109L c",4927.50000000000,4.5000000000,0.510000,"Microlensing",2008
"OGLE2-TR-L9 b",2.48553350000,0.0308000000,1.520000,"Transit",2008
"OGLE-TR-10 b",3.10127800000,0.0434000000,1.140000,"Transit",2004
"OGLE-TR-111 b",4.01444630000,0.0473000000,,"Transit",2004
"OGLE-TR-113 b",1.43247520000,0.0228900000,0.779000,"Transit",2004
"OGLE-TR-132 b",1.68986800000,0.0303500000,1.305000,"Transit",2004
"OGLE-TR-182 b",3.97910000000,0.0510000000,1.140000,"Transit",2007
"OGLE-TR-211 b",3.67724000000,0.0510000000,1.330000,"Transit",2007
"OGLE-TR-56 b",1.21191890000,0.0238300000,1.228000,"Transit",2002
"PSR B1257+12 b",25.26200000000,0.1900000000,1.400000,"Pulsar Timing",1994
"PSR B1257+12 c",66.54190000000,0.3600000000,1.400000,"Pulsar Timing",1992
"PSR B1257+12 d",98.21140000000,0.4600000000,1.400000,"Pulsar Timing",1992
"Qatar-1 b",1.42002420000,0.0233200000,0.838000,"Transit",2010
"Qatar-2 b",1.33711647000,0.0215300000,0.743000,"Transit",2011
"SWEEPS-4 b",4.20000000000,0.0550000000,1.240000,"Transit",2006
"SWEEPS-11 b",1.79600000000,0.0300000000,1.100000,"Transit",2006
"tau Boo b",3.31245680000,0.0490000000,1.320000,"Radial Velocity",1996
"TrES-3 b",1.30618581000,0.0228200000,0.928000,"Transit",2007
"TrES-5 b",1.48224686000,0.0245900000,0.901000,"Transit",2011
"ups And b",4.61703300000,0.0592216600,1.300000,"Radial Velocity",1996
"ups And c",241.25800000000,0.8277740000,1.300000,"Radial Velocity",1999
"ups And d",1276.46000000000,2.5132900000,1.300000,"Radial Velocity",1999
"V0391 Peg b",1170.00000000000,1.7000000000,0.500000,"Pulsation Timing Variations",2007
"WASP-10 b",3.09276160000,0.0378100000,0.750000,"Transit",2008
"WASP-12 b",1.09141890100,0.0234000000,1.325000,"Transit",2008
"WASP-18 b",0.94145223000,0.0202400000,1.294000,"Transit",2009
"WASP-19 b",0.78883852000,0.0165200000,0.965000,"Transit",2009
"WASP-1 b",2.51994540000,0.0388900000,1.240000,"Transit",2007
"WASP-21 b",4.32248200000,0.0520000000,,"Transit",2010
"WASP-28 b",3.40883495000,0.0442000000,0.993000,"Transit",2014
"WASP-2 b",2.15217500000,0.0314400000,0.895000,"Transit",2007
"WASP-31 b",3.40590960000,0.0465900000,1.163000,"Transit",2010
"WASP-33 b",1.21987000000,0.0239000000,1.495000,"Transit",2010
"WASP-36 b",1.53736596000,0.0267700000,1.081000,"Transit",2011
"WASP-37 b",3.57746900000,0.0446000000,0.925000,"Transit",2010
"WASP-39 b",4.05529410000,0.0482800000,0.913000,"Transit",2011
"WASP-43 b",0.81347500000,0.0142000000,0.580000,"Transit",2011
"WASP-44 b",2.42380400000,0.0345300000,0.935000,"Transit",2011
"WASP-45 b",3.12608900000,0.0396300000,0.850000,"Transit",2011
"WASP-46 b",1.43036763000,0.0233500000,0.828000,"Transit",2011
"WASP-4 b",1.33823099400,0.0226100000,0.899000,"Transit",2007
"WASP-50 b",1.95510000000,0.0293000000,0.892000,"Transit",2011
"WASP-5 b",1.62842790000,0.0267000000,0.960000,"Transit",2008
"WASP-7 b",4.95464160000,0.0617000000,1.276000,"Transit",2008
"XO-2 N b",2.61585906000,0.0366600000,0.960000,"Transit",2007
"XO-3 b",3.19152309000,0.0481500000,1.449000,"Transit",2007
"XO-5 b",4.18775580000,0.0515000000,1.040000,"Transit",2008
"11 Com b",323.21000000000,1.1780000000,2.090000,"Radial Velocity",2007
"alf Ari b",380.80000000000,1.2000000000,1.500000,"Radial Velocity",2010
"CoRoT-16 b",5.35227000000,0.0618000000,1.098000,"Transit",2011
"HD 106515 A b",3626.00000000000,4.4800000000,0.890000,"Radial Velocity",2012
"HD 166724 b",5144.00000000000,5.4200000000,0.810000,"Radial Velocity",2012
"HD 180314 b",394.73000000000,1.4480000000,2.600000,"Radial Velocity",2010
"HD 196067 b",3413.70000000000,4.7100000000,1.160000,"Radial Velocity",2012
"HD 220689 b",2266.40000000000,3.3960000000,1.016000,"Radial Velocity",2012
"HD 27631 b",2198.14000000000,3.2420000000,0.944000,"Radial Velocity",2012
"HD 38283 b",363.20001000000,1.0200000000,1.370000,"Radial Velocity",2010
"HD 65216 c",5370.00000000000,5.7500000000,0.874000,"Radial Velocity",2013
"HD 98649 b",5384.00000000000,5.9700000000,0.970000,"Radial Velocity",2012
"HIP 5158 c",9017.76000000000,7.7000000000,0.780000,"Radial Velocity",2011
"HU Aqr AB b",2390.00000000000,3.6000000000,0.880000,"Eclipse Timing Variations",2011
"HU Aqr AB c",4368.00000000000,5.4000000000,0.880000,"Eclipse Timing Variations",2011
"nu Oph b",529.93000000000,1.7650000000,2.610000,"Radial Velocity",2012
"nu Oph c",3180.60000000000,5.8290000000,2.610000,"Radial Velocity",2012
"Oph 11 b",7300000.00000000000,243.0000000000,0.016000,"Imaging",2006
"tau Gem b",305.50000000000,1.1700000000,2.300000,"Radial Velocity",2013
"WASP-23 b",2.94442560000,0.0376000000,0.780000,"Transit",2010
"KOI-55 b",0.24010400000,0.0060000000,0.496000,"Orbital Brightness Modulation",2011
"KOI-55 c",0.34288700000,0.0076000000,0.496000,"Orbital Brightness Modulation",2011
"HD 142 c",10159.64279000000,9.8110000000,1.210000,"Radial Velocity",2012
"HATS-1 b",3.44645900000,0.0444000000,0.986000,"Transit",2012
"WASP-79 b",3.66239200000,0.0519000000,1.390000,"Transit",2012
"KELT-1 b",1.21751400000,0.0246600000,1.335000,"Transit",2012
"GJ 3470 b",3.33664960000,0.0355000000,0.539000,"Radial Velocity",2012
"BD+20 274 b",578.20000000000,1.3000000000,0.800000,"Radial Velocity",2012
"HD 219415 b",2093.30000000000,3.2000000000,1.000000,"Radial Velocity",2012
"Pr0201 b",4.42640000000,0.0600000000,1.240000,"Radial Velocity",2012
"Pr0211 b",2.14610000000,0.0317600000,0.935000,"Radial Velocity",2012
"HD 77338 b",5.73610000000,0.0600000000,1.370000,"Radial Velocity",2012
"HD 207832 b",160.07000000000,0.5860000000,1.050000,"Radial Velocity",2012
"HD 207832 c",1155.70000000000,2.1120000000,0.940000,"Radial Velocity",2012
"HAT-P-39 b",3.54387000000,0.0509000000,1.404000,"Transit",2012
"HD 5608 b",768.70000000000,1.7900000000,1.290000,"Radial Velocity",2012
"75 Cet b",696.62000000000,1.9120000000,1.920000,"Radial Velocity",2012
"omi UMa b",1569.81000000000,3.6910000000,2.720000,"Radial Velocity",2012
"omi CrB b",187.01000000000,0.6990000000,1.300000,"Radial Velocity",2012
"WASP-42 b",4.98168190000,0.0561000000,0.951000,"Transit",2012
"HAT-P-38 b",4.64038200000,0.0523000000,0.886000,"Transit",2012
"Kepler-46 c",57.01100000000,0.2799000000,0.902000,"Transit Timing Variations",2012
"Kepler-47 b",49.46430000000,0.2877000000,0.957000,"Transit",2012
"Kepler-47 c",303.22700000000,0.9638000000,0.957000,"Transit",2012
"eps CrB b",417.90000000000,1.3000000000,1.700000,"Radial Velocity",2012
"WTS-1 b",3.35205700000,0.0470000000,1.200000,"Transit",2012
"WASP-57 b",2.83891856000,0.0376900000,0.886000,"Transit",2012
"HD 4732 b",371.74000000000,1.1290000000,1.390000,"Radial Velocity",2012
"HD 4732 c",3184.20000000000,4.7250000000,1.390000,"Radial Velocity",2012
"HD 37605 c",2720.00000000000,3.7400000000,0.940000,"Radial Velocity",2012
"HD 40307 f",51.76000000000,0.2470000000,0.770000,"Radial Velocity",2013
"HD 40307 g",197.80000000000,0.6000000000,0.770000,"Radial Velocity",2013
"HD 66141 b",480.50000000000,1.2000000000,1.100000,"Radial Velocity",2012
"HD 208527 b",875.50000000000,2.1000000000,1.600000,"Radial Velocity",2012
"HD 220074 b",672.09998000000,1.6000000000,2.200000,"Radial Velocity",2012
"WASP-52 b",1.74977980000,0.0272000000,0.870000,"Transit",2012
"WASP-59 b",7.91958500000,0.0697000000,0.719000,"Transit",2012
"WASP-77 A b",1.36002939500,0.0232336330,0.903000,"Transit",2012
"GJ 676 A d",3.60076000000,0.0390000000,0.626000,"Radial Velocity",2012
"GJ 676 A e",35.47358000000,0.1810000000,0.626000,"Radial Velocity",2012
"BD-06 1339 b",3.87280000000,0.0428000000,0.700000,"Radial Velocity",2013
"BD-06 1339 c",125.94000000000,0.4350000000,0.700000,"Radial Velocity",2013
"HD 103774 b",5.88810000000,0.0700000000,1.335000,"Radial Velocity",2013
"HD 109271 b",7.85430000000,0.0790000000,1.047000,"Radial Velocity",2013
"HD 109271 c",30.93000000000,0.1960000000,1.047000,"Radial Velocity",2013
"HD 219077 b",5478.68861000000,5.9350000000,0.920000,"Radial Velocity",2012
"Kepler-68 d",632.62000000000,1.4690000000,1.057000,"Radial Velocity",2013
"WASP-64 b",1.57329180000,0.0264800000,1.004000,"Transit",2012
"WASP-80 b",3.06785234000,0.0344000000,0.577000,"Transit",2012
"HD 159868 c",351.00000000000,1.0320000000,1.190000,"Radial Velocity",2012
